trial_type	game	level	stim_file	onset	sample	nframes	offset	duration	key	question	value
keypress				51.71226096153259	283051.06023352		51.876648902893066	0.16438794136047363	l		
keypress				51.993382930755615	283051.360236754		52.176640033721924	0.1832571029663086	r		
keypress				52.4266619682312	283051.726829984		52.5432448387146	0.11658287048339844	r		
keypress				52.72665500640869	283052.210767755		53.02715992927551	0.3005049228668213	l		
keypress				53.09338188171387	283052.376863599		53.19321298599243	0.09983110427856445	b		
keypress				53.34310698509216	283052.993355823		53.809759855270386	0.46665287017822266	l		
keypress				54.67614698410034	283054.076539305		54.892953872680664	0.21680688858032227	b		
keypress				55.242969036102295	283054.942995085		55.7594108581543	0.516441822052002	b		
keypress				53.27659487724304	283056.65956358		57.47597789764404	4.199383020401001	r		
keypress				57.72823095321655	283057.126188812		57.94259285926819	0.21436190605163574	l		
keypress				58.25921893119812	283057.692668632		58.50907301902771	0.24985408782958984	l		
keypress				58.52593493461609	283057.92602125		58.7424259185791	0.2164909839630127	b		
keypress				59.03207182884216	283058.39238699		59.20879101753235	0.17671918869018555	l		
keypress				59.45891499519348	283058.809047237		59.62545394897461	0.16653895378112793	l		
keypress				59.67568492889404	283059.159153301		59.97555589675903	0.29987096786499023	r		
keypress				60.42926287651062	283059.709473473		60.517117977142334	0.08785510063171387	b		
questionnaire-value-change	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	60.525951862335205	283059.709497139					0.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.17976188659668	283060.363308045					0.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.17976999282837	283060.363314229					1.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.17977499961853	283060.363318865					2.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.179778814315796	283060.363323122					3.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.17978286743164	283060.363327207					4.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.1797878742218	283060.363331364					5.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.17979097366333	283060.3633354					6.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.17979598045349	283060.363339662					7.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.179800033569336	283060.363343798					8.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	61.1798050403595	283060.363349226					9.0	3.0
